fuel_consumption,accelerator_pedal_value,throttle_position_signal,intake_air_pressure,absolute_throttle_position,engine_in_fuel_cut_off,engine_speed,engine_torque_after_correction,torque_of_friction,flywheel_torque_after_torque_interventions,engine_torque,calculated_load_value,flywheel_torque,current_gear,wheel_velocity_front_left_hand,wheel_velocity_rear_right_hand,wheel_velocity_front_right_hand,wheel_velocity_rear_left_hand,clutch_operation_acknowledge,gear_selection,vehicle_speed,acceleration_speed_longitudinal,indication_of_brake_switch_on_off,master_cylinder_pressure,calculated_road_gradient,acceleration_speed_lateral,steering_wheel_speed,steering_wheel_angle,time_s,driver_id,pathorder
2649.6,32.4,97.2,99,78.8,0,2333,51.2,17.2,83.0,51.2,91.4,82.4,2,23.6,22.5,22.8,23.4,1,5,22,1.2,1,1.1,-0.5,0.2,44,3.2,131,A,1
2803.2,16.8,39.5,82,44.7,0,2817,47.7,18.0,16.9,47.3,73.3,16.9,2,30.1,28.7,29.2,29.9,1,5,28,0.9,1,1.1,-1.5,-0.1,16,-14.9,132,A,1
716.8,1.2,7.5,40,15.7,0,2018,16.4,18.4,-9.6,16.0,25.9,-9.6,3,34.3,33.0,33.1,34.1,1,5,32,-0.1,1,1.1,-3.0,-0.4,0,-14.9,133,A,1
716.8,0.0,10.4,48,16.9,0,1630,18.0,18.0,-0.8,13.3,36.1,-28.8,4,36.4,35.0,35.1,36.3,0,5,34,-0.3,2,1.6,-4.0,-0.4,0,-9.9,134,A,1
665.6,0.0,9.4,42,16.5,0,1713,18.0,18.8,-2.2,5.5,31.8,-30.9,4,37.6,36.1,36.1,37.4,0,5,35,-1.1,2,11.8,-4.5,-0.1,4,-3.8,135,A,1
601.6,0.0,8.5,40,16.1,0,1657,14.1,18.8,-20.8,5.5,29.8,-31.8,4,36.3,35.1,35.3,36.1,0,5,34,-1.6,2,17.1,-4.5,0.1,0,-3.4,136,A,1
204.8,0.0,5.7,32,13.7,0,1367,1.6,18.8,-20.3,1.6,22.7,-20.3,4,33.4,32.4,32.3,33.4,0,5,31,-2.2,2,21.6,-4.5,0.0,0,-2.2,137,A,1
332.8,0.0,6.6,31,14.5,0,1306,10.9,18.8,-10.2,10.9,22.4,-10.4,4,29.1,28.2,28.2,29.0,1,5,28,-2.4,2,23.0,-4.5,0.3,4,6.2,138,A,1
345.6,0.0,7.1,43,14.5,0,940,16.4,18.0,-1.8,16.4,33.7,-1.6,4,25.6,24.7,24.7,25.5,1,5,24,-1.9,2,16.7,-4.5,0.3,0,6.0,139,A,1
345.6,0.0,7.1,48,14.5,0,908,16.8,18.0,11.4,16.8,38.4,11.4,3,23.6,22.7,22.7,23.5,1,5,22,-1.7,2,13.8,-4.5,0.2,0,0.0,140,A,1
486.4,0.0,8.0,50,15.3,0,1178,18.4,18.0,-0.8,18.4,39.2,-0.9,3,21.8,20.8,20.8,21.6,1,5,20,-1.7,2,15.9,-4.5,0.1,4,-3.7,141,A,1
435.2,0.0,7.1,46,14.9,0,1099,17.6,18.0,2.0,17.6,35.7,2.0,3,19.0,17.9,18.0,18.9,1,5,18,-2.1,2,20.9,-4.5,0.1,0,-0.3,142,A,1
422.4,0.0,7.5,51,15.3,0,977,20.7,17.6,13.8,20.7,40.8,13.8,3,15.5,14.7,14.8,15.5,1,5,15,-2.1,2,20.8,-4.5,0.1,0,-0.8,143,A,1
460.8,0.0,8.0,60,15.7,0,889,24.6,17.2,19.1,24.6,50.6,19.2,3,12.3,11.3,11.4,12.3,1,5,11,-2.1,2,22.0,-4.5,0.0,0,0.3,144,A,1
460.8,0.0,8.0,66,15.7,0,835,25.4,17.2,17.7,25.8,54.9,18.4,3,8.0,7.2,7.2,8.0,1,5,7,-2.6,2,26.1,-4.0,0.0,0,1.1,145,A,1
460.8,0.0,7.5,67,15.3,0,801,25.0,16.8,18.5,25.0,56.1,18.4,1,3.1,2.3,2.4,3.1,1,5,2,-2.3,2,23.2,-0.5,0.0,0,0.5,146,A,1
435.2,0.0,7.1,68,14.9,0,753,24.6,17.2,14.5,24.6,56.9,15.1,1,0.6,0.0,0.0,0.6,1,5,0,-1.5,2,20.3,-2.0,0.0,0,0.5,147,A,1
384.0,0.0,7.1,67,14.9,0,689,24.6,18.4,14.6,25.0,56.5,14.9,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,20.5,-1.5,0.0,0,0.5,148,A,1
371.2,0.0,7.1,67,14.9,0,680,25.0,18.8,14.8,24.6,56.1,15.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,20.6,-0.5,0.0,0,0.5,149,A,1
358.4,0.0,7.1,67,14.9,0,679,24.6,18.8,11.5,25.0,56.1,12.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,20.6,0.0,0.0,0,0.5,150,A,1
371.2,0.0,7.1,67,14.9,0,678,24.6,18.8,12.7,24.6,55.7,12.8,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,20.6,0.0,0.0,0,0.5,151,A,1
358.4,0.0,7.1,66,14.5,0,676,24.6,18.8,13.1,24.6,55.7,13.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,20.8,0.0,0.0,0,0.5,152,A,1
358.4,0.0,7.1,66,14.5,0,673,24.2,18.8,13.8,24.6,54.9,13.8,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,28.8,0.0,0.0,0,0.5,153,A,1
358.4,0.0,7.1,66,14.9,0,671,24.2,18.8,12.5,24.6,55.3,12.6,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,30.9,0.0,0.0,0,0.6,154,A,1
358.4,0.0,7.1,66,14.5,0,672,24.2,18.8,12.7,24.2,55.3,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.2,0.0,0.0,0,0.5,155,A,1
358.4,0.0,7.1,66,14.5,0,671,24.6,18.8,13.6,24.6,54.9,13.5,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.2,0.0,0.0,0,0.6,156,A,1
358.4,0.0,7.1,66,14.5,0,671,24.2,18.8,12.2,24.2,55.3,12.1,1,0.0,0.0,0.0,0.0,1,8,0,-1.1,2,26.1,-15.0,0.0,0,0.8,157,A,1
371.2,0.0,7.1,66,14.5,0,671,24.2,18.8,11.6,24.2,54.9,12.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.0,-6.5,0.0,0,0.5,158,A,1
358.4,0.0,7.1,66,14.5,0,671,24.2,18.8,13.4,24.2,54.9,13.2,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.0,0.0,0.0,0,0.7,159,A,1
358.4,0.0,7.1,66,14.5,0,672,24.2,18.8,12.3,24.2,54.5,12.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.0,0.0,0.0,0,0.5,160,A,1
371.2,0.0,7.1,65,14.5,0,670,24.2,18.8,12.6,24.2,54.9,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.0,13.0,0.0,0,0.5,161,A,1
358.4,0.0,7.1,66,14.5,0,670,24.2,18.8,12.8,24.2,55.3,12.7,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.1,0.0,0.0,0,0.5,162,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,11.7,24.2,55.3,12.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.1,0.0,0.0,0,0.5,163,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.6,24.2,54.9,12.7,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.3,0.0,0.0,0,0.7,164,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.7,24.2,54.9,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.4,0.0,0.0,0,0.6,165,A,1
371.2,0.0,7.1,66,14.5,0,670,24.2,18.8,11.7,24.2,54.9,12.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.4,0.0,0.0,0,0.5,166,A,1
371.2,0.0,7.1,65,14.5,0,670,24.2,18.8,11.7,24.2,54.9,12.4,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.4,0.0,0.0,0,0.5,167,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.3,24.2,54.9,12.7,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.4,0.0,0.0,0,0.6,168,A,1
371.2,0.0,7.1,66,14.5,0,666,24.2,18.8,13.7,24.2,54.9,13.9,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.6,0.0,0.0,0,0.7,169,A,1
384.0,0.0,7.1,66,14.5,0,667,24.2,18.8,13.4,24.6,55.3,13.5,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.6,0.0,0.0,0,0.5,170,A,1
371.2,0.0,7.1,66,14.5,0,667,24.2,18.8,12.2,24.6,55.3,13.2,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.7,0.0,0.0,0,0.5,171,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,13.5,24.2,54.9,13.4,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.7,0.0,0.0,0,0.5,172,A,1
371.2,0.0,7.1,66,14.5,0,666,24.6,18.8,13.9,24.6,54.9,14.2,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.8,0.0,0.0,0,0.6,173,A,1
384.0,0.0,7.1,66,14.5,0,668,24.2,18.8,13.0,24.2,55.3,13.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.5,174,A,1
371.2,0.0,7.1,66,14.5,0,670,24.2,18.8,12.5,24.2,54.9,12.8,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.5,175,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.1,24.2,54.9,12.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.5,176,A,1
384.0,0.0,7.1,66,14.5,0,670,24.2,18.8,13.1,24.2,54.9,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.5,177,A,1
371.2,0.0,7.1,65,14.5,0,670,24.2,18.8,12.9,24.2,54.5,12.8,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.6,178,A,1
371.2,0.0,7.1,66,14.5,0,672,24.2,18.8,13.6,24.2,54.5,13.6,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.8,179,A,1
384.0,0.0,7.1,66,14.5,0,669,24.2,18.8,12.2,24.2,54.9,12.4,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.1,0.0,0.0,0,0.6,180,A,1
371.2,0.0,7.1,65,14.5,0,670,24.2,18.8,13.0,24.2,54.5,13.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.2,0.0,0.0,0,0.5,181,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,12.8,24.2,54.9,13.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,27.0,0.0,0.0,0,0.5,182,A,1
384.0,0.0,7.1,65,14.5,0,669,24.2,18.8,11.9,24.2,54.9,12.2,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.8,0.0,0.0,0,0.6,183,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,12.1,24.2,54.9,12.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.7,0.0,0.0,0,0.7,184,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,13.4,24.2,54.9,13.8,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.5,0.0,0.0,0,0.5,185,A,1
384.0,0.0,7.1,66,14.5,0,667,24.2,18.8,12.7,24.2,54.9,12.7,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.4,0.0,0.0,0,0.5,186,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,11.8,24.2,55.3,12.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.3,0.0,0.0,0,0.5,187,A,1
358.4,0.0,7.1,66,14.5,0,671,24.2,18.8,12.6,24.2,54.9,12.6,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,26.0,0.0,0.0,0,0.5,188,A,1
384.0,0.0,7.1,66,14.5,0,669,24.2,18.8,13.4,24.2,54.9,13.6,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.4,0.0,0.0,0,0.8,189,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,12.9,24.2,55.3,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.1,0.0,0.0,0,0.5,190,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.8,24.2,54.9,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.2,0.0,0.0,0,0.5,191,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.6,24.2,54.9,13.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.2,0.0,0.0,0,0.6,192,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,12.6,24.2,54.9,12.7,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.2,0.0,0.0,0,0.5,193,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,11.9,24.2,54.9,12.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.2,0.0,0.0,0,0.5,194,A,1
371.2,0.0,7.1,66,14.5,0,671,24.2,18.8,11.8,24.2,54.9,11.9,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.2,0.0,0.0,0,1.1,195,A,1
384.0,0.0,7.1,66,14.5,0,669,24.2,18.8,12.4,24.2,54.9,12.5,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.3,0.0,0.0,0,1.2,196,A,1
371.2,0.0,7.1,66,14.5,0,669,24.2,18.8,13.1,24.2,54.9,12.9,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,1.2,197,A,1
384.0,0.0,7.1,66,14.5,0,671,24.2,18.8,12.5,24.2,54.9,12.5,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,0.9,198,A,1
371.2,0.0,7.1,66,14.5,0,668,24.2,18.8,11.5,24.2,55.3,11.4,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,1.2,199,A,1
371.2,0.0,7.1,65,14.5,0,672,24.2,18.8,11.5,24.2,54.5,11.9,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,1.0,200,A,1
371.2,0.0,7.1,66,14.5,0,670,24.2,18.8,12.6,24.2,54.9,12.5,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,1.1,201,A,1
371.2,0.0,7.1,65,14.5,0,671,24.2,18.8,12.1,24.2,54.5,12.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,0.9,202,A,1
371.2,0.0,7.1,66,14.5,0,670,24.2,18.8,12.5,24.2,54.9,12.3,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,1.2,203,A,1
384.0,0.0,7.1,66,14.5,0,670,24.2,18.8,12.4,24.2,54.9,12.5,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.5,0.0,0.0,0,1.1,204,A,1
371.2,0.0,7.1,66,14.5,0,670,24.2,18.8,11.6,24.2,54.9,11.6,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.4,0.0,0.0,0,0.9,205,A,1
371.2,0.0,7.1,66,14.5,0,670,24.2,18.8,12.0,24.2,54.9,11.8,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,25.4,0.0,0.0,0,2.7,206,A,1
371.2,0.0,7.1,65,14.5,0,672,24.2,19.1,12.0,24.2,54.5,12.0,1,0.0,0.0,0.0,0.0,1,5,0,-1.1,2,23.4,0.0,0.0,0,2.6,207,A,1
371.2,0.0,7.1,66,14.5,0,679,24.2,19.1,13.8,24.2,54.5,13.7,1,1.5,0.9,0.9,1.4,1,5,1,0.0,1,1.0,0.0,0.0,4,9.9,208,A,1
486.4,0.4,8.0,65,15.3,0,900,25.0,18.8,11.9,25.0,53.7,10.3,1,5.8,5.0,5.0,5.8,1,5,5,-0.1,1,1.0,0.0,0.0,0,6.3,209,A,1
409.6,0.0,6.6,48,14.5,0,1016,20.3,18.8,15.7,19.9,37.3,14.3,1,9.4,8.7,8.7,9.4,1,5,8,-0.2,1,1.1,-8.5,0.0,8,-1.1,210,A,1
422.4,0.4,6.6,48,14.5,0,1069,21.1,18.8,-4.9,21.1,38.0,-5.0,1,12.5,11.5,11.5,12.5,1,5,12,-0.2,1,1.1,0.0,-0.1,0,1.8,211,A,1
409.6,1.6,7.5,44,14.9,0,1134,19.5,18.8,-5.3,19.1,33.3,-5.8,2,15.1,14.4,14.5,15.1,1,5,14,-0.4,1,1.1,0.0,-0.1,0,5.5,212,A,1
384.0,0.0,6.1,34,14.1,0,1350,13.3,18.8,-15.3,13.3,24.7,-15.1,2,17.6,16.8,16.9,17.5,1,5,16,-0.7,2,3.8,-2.0,0.1,0,8.8,213,A,1
320.0,0.0,6.6,34,14.1,0,1151,12.9,18.8,-14.0,12.9,24.3,-13.6,2,17.9,17.0,17.1,17.9,1,5,17,-1.1,2,6.0,-6.0,0.1,4,3.7,214,A,1
332.8,0.0,6.1,37,14.1,0,1102,12.5,18.8,-15.7,12.5,26.7,-15.3,2,18.5,17.9,18.0,18.4,1,5,17,-0.9,2,3.8,-7.5,0.2,28,-0.5,215,A,1
448.0,2.7,8.0,40,15.3,0,1320,18.0,18.8,7.9,18.0,29.8,8.0,2,19.3,18.1,18.1,19.1,1,5,18,-0.6,1,1.3,-9.0,0.2,8,-2.2,216,A,1
883.2,12.5,12.7,49,18.4,0,1967,27.0,18.8,52.6,27.0,38.0,52.3,2,21.1,20.0,20.1,20.9,1,5,20,-0.1,1,1.1,-9.0,0.2,0,-1.7,217,A,1
1574.4,18.4,20.7,84,24.7,0,1894,43.8,17.2,73.3,45.3,72.2,72.3,3,23.6,22.6,22.8,23.5,1,5,22,0.6,1,1.1,-9.0,0.1,0,-1.9,218,A,1
1804.8,18.4,24.9,90,27.8,0,1917,49.2,17.2,74.7,49.2,80.8,74.7,3,26.9,25.7,26.0,26.6,0,5,25,0.7,1,1.1,-9.0,0.0,0,0.9,219,A,1
1920.0,18.4,24.9,90,28.2,0,1948,49.6,17.2,73.1,49.6,80.4,73.1,3,30.0,28.9,29.1,29.6,0,5,28,0.7,1,1.1,-9.0,0.1,0,0.9,220,A,1
1497.6,12.5,15.5,72,22.0,0,1978,39.5,17.6,16.6,39.1,59.2,16.5,3,32.4,31.5,31.6,32.3,0,5,31,0.4,1,1.1,-4.5,0.1,0,1.9,221,A,1
691.2,5.1,9.4,49,16.9,0,1672,23.0,18.4,-2.9,23.4,34.1,-3.3,4,33.0,32.0,32.1,32.8,0,5,31,0.0,1,1.1,-1.0,0.1,0,1.2,222,A,1
371.2,0.0,5.7,33,13.7,0,1419,10.2,18.8,-16.7,10.2,22.7,-16.7,4,32.1,31.2,31.2,32.0,0,5,30,-0.4,1,1.0,0.0,0.1,0,0.5,223,A,1
435.2,6.6,8.5,36,15.7,0,1420,18.0,18.8,7.8,18.0,26.3,7.8,4,30.9,30.0,30.0,30.8,1,5,29,-0.2,1,1.1,0.0,0.1,0,0.7,224,A,1
691.2,12.5,11.3,55,17.6,0,1491,28.1,18.4,40.5,28.1,41.2,40.5,4,30.5,29.9,30.0,30.3,1,5,29,0.0,1,1.1,0.0,0.0,0,0.1,225,A,1
1164.8,15.6,16.0,76,21.2,0,1685,40.6,18.0,58.4,40.6,62.7,58.4,4,31.3,30.1,30.1,31.0,1,5,30,0.3,1,1.1,0.5,0.1,0,2.6,226,A,1
1420.8,16.4,17.4,80,22.7,0,1792,44.1,17.2,61.8,44.1,69.0,61.8,4,32.8,31.6,32.0,32.4,0,5,31,0.4,1,1.1,0.0,0.2,0,1.6,227,A,1
1484.8,18.4,18.3,83,23.5,0,1726,45.7,17.2,68.5,45.7,73.3,68.5,4,34.4,33.5,33.8,34.0,0,5,32,0.5,1,1.1,0.0,0.4,0,1.2,228,A,1
1382.4,18.4,17.9,83,22.7,0,1654,44.9,17.2,62.5,44.9,72.9,62.5,4,35.5,34.1,34.3,35.3,0,5,34,0.4,1,1.1,0.5,0.1,0,4.1,229,A,1
1267.2,14.8,15.5,78,21.6,0,1667,42.2,17.2,38.3,42.2,67.1,38.3,4,36.4,35.5,36.0,36.1,0,5,35,0.4,1,1.1,1.5,0.2,0,2.6,230,A,1
640.0,3.9,7.1,44,15.7,0,1620,20.7,18.4,-27.9,20.7,32.2,-27.9,4,36.5,35.7,35.8,36.4,0,5,34,-0.1,1,1.1,2.0,0.0,4,-1.9,231,A,1
166.4,0.0,5.7,25,13.7,1,1460,3.1,19.1,-45.4,2.7,16.5,-45.4,4,34.5,33.5,33.5,34.4,0,5,33,-0.6,1,1.1,2.0,0.0,0,0.1,232,A,1
0.0,0.0,6.6,29,14.5,0,1453,0.0,18.8,-11.2,0.0,20.0,-11.2,4,31.9,30.9,30.9,31.8,1,5,30,-0.6,1,1.1,2.0,0.1,0,0.0,233,A,1
1024.0,17.6,15.0,62,20.0,0,1592,34.8,17.6,69.5,34.8,51.4,70.0,4,30.5,29.8,30.0,30.3,1,5,29,0.1,1,1.1,2.0,0.0,0,-3.4,234,A,1
1497.6,11.7,14.6,72,21.6,0,1818,39.5,16.8,1.6,39.1,60.8,1.6,4,31.8,30.5,31.0,31.5,1,5,30,0.5,1,1.1,2.0,0.0,0,-1.6,235,A,1
409.6,0.0,6.6,32,14.5,0,1392,14.5,18.0,-13.1,14.5,22.7,-13.2,4,31.5,30.2,30.3,31.4,1,5,30,-0.3,2,2.4,2.0,0.0,0,8.5,236,A,1
358.4,0.0,7.1,34,14.5,0,1224,12.9,18.0,-11.5,12.9,24.3,-11.5,4,28.8,28.0,28.1,28.8,1,5,27,-1.1,2,11.7,2.0,0.3,0,9.5,237,A,1
345.6,0.0,6.6,40,14.5,0,998,14.8,18.0,-7.7,14.8,30.6,-7.7,4,22.5,21.8,21.8,22.4,1,5,21,-2.0,2,19.5,2.0,0.3,4,16.0,238,A,1
396.8,0.0,7.5,46,15.3,0,990,17.2,17.6,5.3,17.2,36.5,5.8,3,17.0,16.1,16.2,16.9,1,5,16,-1.3,2,10.6,2.0,0.1,0,9.6,239,A,1
435.2,0.0,7.5,54,15.3,0,928,21.1,17.2,12.4,21.1,43.9,12.3,3,13.8,12.9,12.9,13.8,1,5,13,-0.9,2,8.3,1.5,0.0,12,-6.1,240,A,1
435.2,0.0,7.5,59,15.3,0,864,22.7,17.2,13.0,22.7,49.0,13.0,3,11.8,10.6,10.6,11.6,1,5,11,-0.6,2,6.0,0.5,0.0,4,-4.1,241,A,1
422.4,0.0,7.1,60,14.9,0,840,21.9,17.2,11.6,22.3,50.2,11.8,3,11.4,10.1,10.1,11.4,1,5,11,-0.2,2,2.6,0.0,0.0,0,-6.9,242,A,1
409.6,0.0,7.1,59,14.9,0,841,20.7,17.2,5.7,21.1,48.6,6.0,3,12.3,11.4,11.5,12.3,1,5,11,-0.1,1,1.4,0.0,0.0,4,0.9,243,A,1
371.2,0.0,7.1,55,14.5,0,862,19.1,17.2,0.8,19.1,45.1,0.8,3,13.9,12.9,13.0,13.9,1,5,13,-0.1,1,1.1,0.0,0.0,4,-0.6,244,A,1
371.2,0.0,6.6,49,14.5,0,915,17.2,17.2,-2.2,17.6,40.0,-2.4,3,15.5,14.4,14.4,15.4,1,5,14,-0.2,1,1.1,0.0,0.0,0,-3.5,245,A,1
358.4,0.0,7.1,47,14.5,0,958,18.0,18.0,13.1,18.0,37.3,10.8,3,17.0,16.0,16.1,16.9,1,5,16,-0.2,1,1.1,-1.0,0.0,0,-2.6,246,A,1
460.8,1.2,7.5,49,15.3,0,1168,22.7,18.0,2.0,22.7,38.0,1.6,3,18.5,17.5,17.6,18.4,1,5,17,-0.1,1,1.1,-2.5,0.0,0,-3.4,247,A,1
358.4,0.0,6.6,41,14.5,0,1110,16.4,18.0,-7.3,16.4,31.0,-7.5,3,20.0,19.0,19.1,20.0,1,5,19,-0.3,1,1.1,-3.5,0.0,0,-1.4,248,A,1
345.6,0.0,7.1,41,14.5,0,1116,14.8,18.0,-6.6,14.8,30.6,-6.6,3,21.4,20.1,20.1,21.3,1,5,20,-0.3,1,1.1,-4.5,0.0,0,4.5,249,A,1
371.2,0.0,7.1,41,14.9,0,1179,16.8,18.0,9.2,16.8,31.0,8.7,3,22.5,22.0,22.0,22.4,1,5,21,-0.3,1,1.1,-4.5,0.0,0,2.6,250,A,1
486.4,2.7,7.5,41,15.3,0,1455,20.3,18.0,4.5,20.3,30.2,4.5,3,24.0,23.0,23.1,23.8,1,5,23,-0.2,1,1.1,-5.0,0.0,0,0.0,251,A,1
448.0,4.7,7.5,40,14.9,0,1508,18.8,18.0,2.7,18.8,27.5,2.7,3,25.5,24.1,24.3,25.3,1,5,24,-0.2,1,1.1,-5.0,0.0,0,-0.5,252,A,1
486.4,4.3,7.5,40,15.3,0,1595,17.6,18.0,-10.0,17.6,26.7,-10.0,3,26.9,26.0,26.0,26.8,1,5,25,-0.2,1,1.1,-5.0,0.0,0,0.0,253,A,1
422.4,0.0,7.1,34,14.5,0,1487,12.9,18.0,-14.3,12.9,24.7,-14.4,3,28.0,27.1,27.1,27.9,1,5,26,-0.4,1,1.1,-5.0,0.0,0,-0.5,254,A,1
422.4,0.0,7.1,34,14.9,0,1475,11.7,18.0,-16.0,11.7,24.7,-16.3,3,28.6,28.0,28.0,28.5,1,5,27,-0.5,1,1.6,-5.0,0.0,0,0.0,255,A,1
409.6,0.0,7.1,33,14.5,0,1496,10.5,18.8,-19.7,10.5,23.5,-19.2,3,29.4,28.2,28.2,29.3,1,5,28,-0.4,2,1.2,-5.0,0.1,0,3.3,256,A,1
384.0,0.0,7.1,32,14.5,0,1472,10.5,18.8,-18.7,10.5,22.4,-18.8,3,29.6,29.4,29.5,29.5,1,5,28,-0.7,2,3.6,-5.0,1.2,52,63.1,257,A,1
384.0,0.0,7.1,32,14.5,0,1472,11.7,18.8,-3.8,11.7,22.4,-3.8,3,28.8,28.9,29.0,28.6,1,5,28,-0.6,1,2.0,-5.0,1.9,12,69.6,258,A,1
576.0,10.2,9.9,40,16.5,0,1727,21.5,18.4,30.9,21.1,29.8,30.8,3,28.0,28.1,28.1,27.8,1,5,28,-0.2,1,1.1,-5.0,1.4,0,61.0,259,A,1
1164.8,13.3,14.1,66,20.4,0,1910,35.9,17.2,47.2,35.9,52.2,47.2,3,28.6,28.4,28.5,28.4,0,5,28,0.3,1,1.1,-5.0,1.4,0,53.8,260,A,1
883.2,1.6,9.4,48,16.9,0,1884,24.2,17.6,1.4,24.2,36.1,1.4,3,30.1,30.0,30.0,29.9,1,5,29,0.1,1,1.1,-5.0,1.3,20,23.7,261,A,1
1203.2,16.8,16.5,65,21.2,0,2022,35.9,16.8,69.6,35.9,50.2,69.8,3,31.1,30.1,30.2,30.8,1,5,30,0.3,1,1.1,-5.0,0.2,24,2.6,262,A,1
985.6,1.6,9.4,46,17.3,0,1981,23.0,17.2,-12.3,22.7,36.1,-13.5,3,32.9,31.9,32.1,32.8,1,5,31,0.1,1,1.1,-5.0,0.2,4,8.3,263,A,1
